Year,EventId,PlayerCode,Date,EventName,EventType,EventCountry,PlayerRank,PointsGained,PrizeUsd,SglDrawSize,Surface,TotPrizeMoney
2022,7351,h0bh,,Monterrey,CH,Mexico,337,,1720,32,Hard,106240
2022,7468,h0bh,,M25 Santo Domingo,FU,Dominican Republic,340,,2120,32,Hard,25000
2022,7197,h0bh,,M25 Santo Domingo,FU,Dominican Republic,343,,730,32,Hard,25000
2022,8237,h0bh,,M25 Cancun,FU,Mexico,345,,430,32,Hard,25000
2022,9154,h0bh,,Cleveland,CH,"OH, U.S.A.",346,,520,32,Hard,53120
2022,580,h0bh,,Australian Open,GS,Australia,357,,25489,128,Hard,33784200
2022,9665,h0bh,,Melbourne,250,Australia,375,,5200,28,Hard,521000
2022,2823,te16,,Valencia,CH,Spain,167,,686,32,Clay,67960
2022,2807,te16,,Gijon,250,Spain,130,,6392,28,Hard,612000
2022,9190,te16,,Parma,CH,Italy,128,,2132,32,Clay,134920
2022,7742,te16,,Lisbon,CH,Portugal,129,,1221,32,Clay,45730
2022,7913,te16,,Braga,CH,Portugal,121,,1262,32,Clay,45730
2022,448,te16,,Szczecin,CH,Poland,121,,2190,32,Clay,134920
2022,784,te16,,Seville,CH,Spain,116,,1094,32,Clay,67960
2022,2793,te16,,Toulouse,CH,France,116,,730,32,Clay,45730
2022,560,te16,,US Open,GS,"NY, U.S.A.",116,,33600,128,Hard,27915200
2022,9540,te16,,San Marino,CH,San Marino,108,,1120,32,Clay,67960
2022,319,te16,,Kitzbuhel,250,Austria,111,,5852,28,Clay,534555
2022,314,te16,,Gstaad,250,Switzerland,106,,5780,28,Clay,534555
2022,9198,te16,,Amersfoort,CH,Netherlands,94,,743,32,Clay,45730
2022,540,te16,,Wimbledon,GS,Great Britain,98,,61370,128,Grass,18652000
2022,8994,te16,,Mallorca,250,Spain,97,,2722,28,Grass,886500
2022,9835,te16,,Montechiarugolo-Parma,CH,Italy,88,,2292,32,Clay,134920
2022,9001,te16,,Perugia,CH,Italy,91,,1415,32,Clay,134920
2022,520,te16,,Roland Garros,GS,France,85,,66055,128,Clay,21256800
2022,7694,te16,,Lyon,250,France,88,,1630,28,Clay,534555
2022,3824,te16,,Bordeaux,CH,France,89,,2298,32,Clay,134920
2022,7290,te16,,Estoril,250,Portugal,92,,10126,28,Clay,534555
2022,425,te16,,Barcelona,500,Spain,94,,21042,48,Clay,2661825
2022,410,te16,,ATP Masters 1000 Monte-Carlo,1000,Monaco,94,,6320,56,Clay,5415410
2022,360,te16,,Marrakech,250,Morocco,96,,9727,32,Clay,534555
2022,7878,te16,,Marbella,CH,Spain,94,,2394,32,Clay,134920
2022,9819,te16,,Roseto Degli Abruzzi 2,CH,Italy,105,,1379,32,Clay,45730
2022,9817,te16,,Roseto Degli Abruzzi 1,CH,Italy,105,,6727,32,Clay,45730
2022,8996,te16,,Santiago,250,Chile,108,,10210,28,Clay,475960
2022,6932,te16,,Rio de Janeiro,500,Brazil,113,,4000,28,Clay,1660290
2022,506,te16,,Buenos Aires,250,Argentina,115,,3230,28,Clay,602250
2022,9158,te16,,Cordoba,250,Argentina,105,,9235,28,Clay,430530
2022,580,te16,,Australian Open,GS,Australia,108,,74201,128,Hard,33784200
2022,2821,mw75,,Sao Leopoldo,CH,Brazil,160,,2510,32,Clay,53120
2022,544,mw75,,Montevideo,CH,Uruguay,164,,860,32,Clay,53120
2022,7391,mw75,,Guayaquil,CH,Ecuador,166,,860,32,Clay,53120
2022,6579,mw75,,Lima 2,CH,Peru,169,,1460,32,Clay,53120
2022,2813,mw75,,Rio de Janeiro,CH,Brazil,150,,520,32,Clay,53120
2022,6307,mw75,,Campinas,CH,Brazil,143,,520,32,Clay,53120
2022,7395,mw75,,Buenos Aires,CH,Argentina,143,,520,32,Clay,53120
2022,2811,mw75,,Villa Maria,CH,Argentina,144,,520,32,Clay,53120
2022,4210,mw75,,G1 POR vs BRA Round 1,DC,Portugal,143,,0,4,Hard,0
2022,9556,mw75,,Tulln,CH,Austria,144,,1452,32,Clay,90280
2022,560,mw75,,US Open,GS,"NY, U.S.A.",144,,21100,128,Hard,27915200
2022,7774,mw75,,Vancouver,CH,Canada,143,,1560,32,Hard,159360
2022,2785,mw75,,Zug,CH,Switzerland,137,,1348,32,Clay,134920
2022,9351,mw75,,Trieste,CH,Italy,144,,2502,32,Clay,90280
2022,8394,mw75,,Iasi,CH,Romania,169,,12474,32,Clay,90280
2022,7389,mw75,,Bogota,CH,Colombia,197,,1460,32,Clay,53120
2022,9814,mw75,,Cali,CH,Colombia,197,,1460,32,Clay,53120
2022,1210,mw75,,Buenos Aires (Argentino),CH,Argentina,213,,1800,32,Clay,37520
2022,520,mw75,,Roland Garros,GS,France,186,,20834,128,Clay,21256800
2022,9500,mw75,,Zagreb,CH,Croatia,189,,474,32,Clay,45730
2022,1200,mw75,,Salvador De Bahia,CH,Brazil,187,,520,32,Clay,53120
2022,9695,mw75,,Tigre 2,CH,Argentina,192,,1460,32,Clay,53120
2022,213,mw75,,San Luis Potosi,CH,Mexico,199,,1460,32,Clay,53120
2022,8375,mw75,,Mexico City,CH,Mexico,219,,7530,32,Clay,159360
2022,9821,mw75,,Pereira,CH,Colombia,223,,860,32,Clay,53120
2022,9820,mw75,,Santa Cruz De La Sierra 2,CH,Bolivia,223,,860,32,Clay,53120
2022,8996,mw75,,Santiago,250,Chile,219,,2785,28,Clay,475960
2022,6932,mw75,,Rio de Janeiro,500,Brazil,224,,13760,28,Clay,1660290
2022,9158,mw75,,Cordoba,250,Argentina,229,,1260,28,Clay,430530
2022,580,mw75,,Australian Open,GS,Australia,212,,18130,128,Hard,33784200
2022,6911,ph78,,Andria,CH,Italy,144,,759,32,Hard,45730
2022,8310,ph78,,Helsinki,CH,Finland,153,,1139,32,Hard,67960
2022,444,ph78,,Bratislava 2,CH,Slovakia,144,,657,32,Hard,67960
2022,7288,ph78,,Seoul,CH,South Korea,142,,1300,32,Hard,132800
2022,7490,ph78,,Gwangju,CH,South Korea,141,,860,32,Hard,53120
2022,4140,ph78,,Seoul,250,South Korea,140,,11990,28,Hard,1117930
2022,3503,ph78,,Rennes,CH,France,135,,1105,32,Hard,67960
2022,9120,ph78,,Cassis,CH,France,140,,726,32,Hard,45730
2022,560,ph78,,US Open,GS,"NY, U.S.A.",140,,21100,128,Hard,27915200
2022,7973,ph78,,Mallorca,CH,Spain,140,,727,32,Hard,45730
2022,540,ph78,,Wimbledon,GS,Great Britain,135,,95737,128,Grass,18652000
2022,741,ph78,,Eastbourne,250,Great Britain,147,,22113,28,Grass,697405
2022,311,ph78,,London / Queen's Club,500,Great Britain,180,,61491,32,Grass,2134520
2022,7740,ph78,,Nottingham,CH,Great Britain,197,,3976,32,Grass,134920
2022,7297,ph78,,Surbiton,CH,Great Britain,195,,3982,32,Grass,134920
2022,520,ph78,,Roland Garros,GS,France,195,,14584,128,Clay,21256800
2022,600,ph78,,Prague 2,CH,Czech Republic,200,,769,32,Clay,45730
2022,1797,ph78,,Ostrava,CH,Czech Republic,227,,3940,32,Clay,45730
2022,7077,ph78,,Prague 1,CH,Czech Republic,224,,486,32,Clay,45730
2022,1796,ph78,,St. Brieuc,CH,France,236,,1384,32,Hard,45730
2022,9575,ph78,,Biel,CH,Switzerland,236,,497,32,Hard,45730
2022,9689,ph78,,Turin,CH,Italy,242,,822,32,Hard,45730
2022,9162,ph78,,Pau,CH,France,247,,1002,32,Hard,90280
2022,8224,ph78,,M25 Loughborough,FU,Great Britain,267,,2120,32,Hard,25000
2022,6865,ph78,,Traralgon,CH,Australia,268,,390,48,Hard,58320
2022,2815,be90,,Vilnius,CH,Lithuania,131,,719,32,Hard,45730
2022,7434,be90,,Sofia,250,Bulgaria,120,,5551,28,Hard,534555
2022,4196,be90,,G2 LTU vs EGY Round 1,DC,Lithuania,120,,0,4,Hard,0
2022,560,be90,,US Open,GS,"NY, U.S.A.",120,,21100,128,Hard,27915200
2022,7774,be90,,Vancouver,CH,Canada,124,,4380,32,Hard,159360
2022,421,be90,,ATP Masters 1000 Canada,1000,Canada,98,,6355,56,Hard,5926545
2022,7480,be90,,Los Cabos,250,Mexico,98,,24850,28,Hard,822110
2022,6116,be90,,Atlanta,250,"GA, U.S.A.",102,,2070,28,Hard,708530
2022,414,be90,,Hamburg,500,Germany,107,,7142,32,Clay,1770865
2022,540,be90,,Wimbledon,GS,Great Britain,106,,95737,128,Grass,18652000
2022,520,be90,,Roland Garros,GS,France,101,,66055,128,Clay,21256800
2022,322,be90,,Geneva,250,Switzerland,101,,5969,28,Clay,534555
2022,7874,be90,,Lille,CH,France,87,,5967,32,Hard,67960
2022,9724,be90,,G1 PAK vs LTU Round 1,DC,Pakistan,86,,0,4,Grass,0
2022,495,be90,,Dubai,500,U.A.E.,99,,76570,32,Hard,2794840
2022,891,be90,,Pune,250,India,82,,5035,28,Hard,430530
2022,580,be90,,Australian Open,GS,Australia,93,,110942,128,Hard,33784200
2022,9665,be90,,Melbourne,250,Australia,104,,8890,28,Hard,521000
2022,8310,rc04,,Helsinki,CH,Finland,171,,683,32,Hard,67960
2022,9625,rc04,,Roanne,CH,France,170,,881,32,Hard,90280
2022,854,rc04,,Bergamo,CH,Italy,169,,115,32,Hard,45730
2022,6204,rc04,,Ortisei,CH,Italy,166,,719,32,Hard,45730
2022,8297,rc04,,Hamburg,CH,Germany,216,,6101,32,Hard,45730
2022,9552,rc04,,Saint-Tropez,CH,France,182,,862,32,Hard,90280
2022,4209,rc04,,G1 ECU vs SUI Round 1,DC,Ecuador,163,,0,4,Hard,0
2022,560,rc04,,US Open,GS,"NY, U.S.A.",186,,80000,128,Hard,27915200
2022,7774,rc04,,Vancouver,CH,Canada,183,,1560,32,Hard,159360
2022,2797,rc04,,Chicago,CH,"IL, U.S.A.",179,,520,32,Hard,53120
2022,2785,rc04,,Zug,CH,Switzerland,178,,3789,32,Clay,134920
2022,314,rc04,,Gstaad,250,Switzerland,190,,9462,28,Clay,534555
2022,9198,rc04,,Amersfoort,CH,Netherlands,178,,458,32,Clay,45730
2022,540,rc04,,Wimbledon,GS,Great Britain,188,,61370,128,Grass,18652000
2022,9005,rc04,,Ilkley,CH,Great Britain,194,,330,32,Grass,134920
2022,7536,rc04,,Lyon,CH,France,204,,949,32,Clay,90280
2022,1204,rc04,,Troisdorf,CH,Germany,201,,778,32,Clay,45730
2022,520,rc04,,Roland Garros,GS,France,201,,32293,128,Clay,21256800
2022,460,rc04,,Heilbronn,CH,Germany,213,,2614,32,Clay,90280
2022,692,rc04,,Tallahassee,CH,"FL, U.S.A.",210,,860,32,Clay,53120
2022,5069,rc04,,Sarasota,CH,"FL, U.S.A.",211,,1720,32,Clay,106240
2022,59,rc04,,Salinas,CH,Ecuador,235,,2510,32,Hard,53120
2022,9821,rc04,,Pereira,CH,Colombia,231,,520,32,Clay,53120
2022,9820,rc04,,Santa Cruz De La Sierra 2,CH,Bolivia,231,,860,32,Clay,53120
2022,9810,rc04,,Forli 5,CH,Italy,274,,4131,32,Hard,45730
2022,9808,rc04,,Forli 4,CH,Italy,280,,225,32,Hard,45730
2022,398,rc04,,Cherbourg,CH,France,266,,132,32,Hard,45730
2022,9637,rc04,,Forli 2,CH,Italy,276,,1431,32,Hard,45730
2022,9680,rc04,,Forli 1,CH,Italy,276,,364,32,Hard,32160
2022,8312,bu54,,Maia,CH,Portugal,135,,468,32,Clay,45730
2022,2823,bu54,,Valencia,CH,Spain,135,,686,32,Clay,67960
2022,444,bu54,,Bratislava 2,CH,Slovakia,137,,1095,32,Hard,67960
2022,352,bu54,,ATP Masters 1000 Paris,1000,France,142,,11049,56,Hard,5415410
2022,7341,bu54,,Brest,CH,France,149,,1823,32,Hard,67960
2022,7485,bu54,,Antwerp,250,Belgium,147,,6850,28,Hard,648130
2022,9552,bu54,,Saint-Tropez,CH,France,147,,862,32,Hard,90280
2022,7909,bu54,,Alicante,CH,Spain,142,,440,32,Hard,45730
2022,7434,bu54,,Sofia,250,Bulgaria,139,,5551,28,Hard,534555
2022,341,bu54,,Metz,250,France,139,,1567,28,Hard,534555
2022,7083,bu54,,Istanbul,CH,Turkey,144,,2510,32,Hard,53120
2022,560,bu54,,US Open,GS,"NY, U.S.A.",148,,44000,128,Hard,27915200
2022,6809,bu54,,Meerbusch,CH,Germany,150,,458,32,Clay,45730
2022,2120,bu54,,Cordenons,CH,Italy,151,,460,32,Clay,45730
2022,2785,bu54,,Zug,CH,Switzerland,165,,6506,32,Clay,134920
2022,9351,bu54,,Trieste,CH,Italy,156,,1473,32,Clay,90280
2022,8394,bu54,,Iasi,CH,Romania,166,,2525,32,Clay,90280
2022,526,bu54,,Braunschweig,CH,Germany,165,,1376,32,Clay,134920
2022,540,bu54,,Wimbledon,GS,Great Britain,165,,14743,128,Grass,18652000
2022,9005,bu54,,Ilkley,CH,Great Britain,167,,330,32,Grass,134920
2022,7740,bu54,,Nottingham,CH,Great Britain,181,,2337,32,Grass,134920
2022,1206,bu54,,Forli 6,CH,Italy,190,,1320,32,Clay,134920
2022,520,bu54,,Roland Garros,GS,France,190,,66055,128,Clay,21256800
2022,600,bu54,,Prague 2,CH,Czech Republic,208,,2277,32,Clay,45730
2022,308,bu54,,Munich,250,Germany,208,,1689,28,Clay,534555
2022,8388,bu54,,Split,CH,Croatia,207,,486,32,Clay,45730
2022,7494,bu54,,Barletta,CH,Italy,213,,1371,32,Clay,45730
2022,9685,bu54,,Sanremo,CH,Italy,211,,450,32,Clay,45730
2022,7874,bu54,,Lille,CH,France,216,,1216,32,Hard,67960
2022,7351,bu54,,Monterrey,CH,Mexico,247,,2920,32,Hard,106240
2022,7468,bu54,,M25 Santo Domingo,FU,Dominican Republic,247,,3600,32,Hard,25000
2022,7197,bu54,,M25 Santo Domingo,FU,Dominican Republic,241,,430,32,Hard,25000
2022,8247,bu54,,M25 Cancun,FU,Mexico,246,,730,32,Hard,25000
2022,8237,bu54,,M25 Cancun,FU,Mexico,241,,430,32,Hard,25000
2022,9154,bu54,,Cleveland,CH,"OH, U.S.A.",241,,520,32,Hard,53120
2022,9194,bu54,,Columbus,CH,"OH, U.S.A",234,,520,32,Hard,53120
2022,580,bu54,,Australian Open,GS,Australia,234,,18130,128,Hard,33784200
2022,6865,bu54,,Traralgon,CH,Australia,235,,860,48,Hard,58320
2022,6911,c0e9,,Andria,CH,Italy,161,,468,32,Hard,45730
2022,444,c0e9,,Bratislava 2,CH,Slovakia,161,,657,32,Hard,67960
2022,854,c0e9,,Bergamo,CH,Italy,162,,448,32,Hard,45730
2022,6204,c0e9,,Ortisei,CH,Italy,167,,2129,32,Hard,45730
2022,2809,c0e9,,Naples,250,Italy,167,,6470,28,Hard,612000
2022,2805,c0e9,,Florence,250,Italy,164,,6392,28,Hard,612000
2022,9190,c0e9,,Parma,CH,Italy,159,,2132,32,Clay,134920
2022,448,c0e9,,Szczecin,CH,Poland,152,,2190,32,Clay,134920
2022,9556,c0e9,,Tulln,CH,Austria,152,,880,32,Clay,90280
2022,560,c0e9,,US Open,GS,"NY, U.S.A.",152,,44000,128,Hard,27915200
2022,9540,c0e9,,San Marino,CH,San Marino,134,,672,32,Clay,67960
2022,2120,c0e9,,Cordenons,CH,Italy,138,,460,32,Clay,45730
2022,439,c0e9,,Umag,250,Croatia,133,,1598,28,Clay,534555
2022,314,c0e9,,Gstaad,250,Switzerland,134,,1579,28,Clay,534555
2022,9544,c0e9,,Verona,CH,Italy,137,,1283,32,Clay,45730
2022,8392,c0e9,,Todi,CH,Italy,145,,1314,32,Clay,45730
2022,540,c0e9,,Wimbledon,GS,Great Britain,145,,14743,128,Grass,18652000
2022,9835,c0e9,,Montechiarugolo-Parma,CH,Italy,150,,2292,32,Clay,134920
2022,9001,c0e9,,Perugia,CH,Italy,157,,2337,32,Clay,134920
2022,1206,c0e9,,Forli 6,CH,Italy,153,,1320,32,Clay,134920
2022,520,c0e9,,Roland Garros,GS,France,153,,20834,128,Clay,21256800
2022,7015,c0e9,,Vicenza,CH,Italy,153,,778,32,Clay,45730
2022,416,c0e9,,ATP Masters 1000 Rome,1000,Italy,150,,22823,56,Clay,5415410
2022,2151,c0e9,,Rome 1,CH,Italy,146,,2332,32,Clay,45730
2022,5053,c0e9,,Belgrade,250,Serbia,143,,3102,28,Clay,534555
2022,410,c0e9,,ATP Masters 1000 Monte-Carlo,1000,Monaco,145,,12063,56,Clay,5415410
2022,9685,c0e9,,Sanremo,CH,Italy,147,,450,32,Clay,45730
2022,9472,c0e9,,Zadar,CH,Croatia,165,,6840,32,Clay,45730
2022,9819,c0e9,,Roseto Degli Abruzzi 2,CH,Italy,177,,799,32,Clay,45730
2022,9817,c0e9,,Roseto Degli Abruzzi 1,CH,Italy,177,,2347,32,Clay,45730
2022,9810,c0e9,,Forli 5,CH,Italy,184,,509,32,Hard,45730
2022,496,c0e9,,Marseille,250,France,190,,1810,28,Hard,545200
2022,407,c0e9,,Rotterdam,500,Netherlands,193,,4048,32,Hard,1208315
2022,580,c0e9,,Australian Open,GS,Australia,199,,38413,128,Hard,33784200
2022,7841,c0e9,,Bendigo,CH,Australia,205,,860,48,Hard,58320
2022,8310,l949,,Helsinki,CH,Finland,155,,683,32,Hard,67960
2022,9625,l949,,Roanne,CH,France,182,,7168,32,Hard,90280
2022,8297,l949,,Hamburg,CH,Germany,182,,3597,32,Hard,45730
2022,6857,l949,,Mouilleron le Captif,CH,France,178,,645,32,Hard,67960
2022,2273,l949,,Orleans,CH,France,125,,1279,32,Hard,134920
2022,9569,l949,,San Diego,250,"CA, U.S.A.",125,,6565,28,Hard,612000
2022,4209,l949,,G1 ECU vs SUI Round 1,DC,Ecuador,123,,0,4,Hard,0
2022,560,l949,,US Open,GS,"NY, U.S.A.",97,,21100,128,Hard,27915200
2022,422,l949,,ATP Masters 1000 Cincinnati,1000,"OH, U.S.A.",102,,25110,56,Hard,6280880
2022,2797,l949,,Chicago,CH,"IL, U.S.A.",102,,520,32,Hard,53120
2022,7480,l949,,Los Cabos,250,Mexico,103,,8815,28,Hard,822110
2022,439,l949,,Umag,250,Croatia,110,,5852,28,Clay,534555
2022,414,l949,,Hamburg,500,Germany,108,,4035,32,Clay,1770865
2022,316,l949,,Bastad,250,Sweden,96,,1594,28,Clay,534555
2022,526,l949,,Braunschweig,CH,Germany,96,,6641,32,Clay,134920
2022,540,l949,,Wimbledon,GS,Great Britain,96,,61370,128,Grass,18652000
2022,741,l949,,Eastbourne,250,Great Britain,95,,2140,28,Grass,697405
2022,9005,l949,,Ilkley,CH,Great Britain,98,,1388,32,Grass,134920
2022,786,l949,,Poznan,CH,Poland,96,,1181,32,Clay,67960
2022,520,l949,,Roland Garros,GS,France,96,,91624,128,Clay,21256800
2022,322,l949,,Geneva,250,Switzerland,95,,1565,28,Clay,534555
2022,308,l949,,Munich,250,Germany,94,,1689,28,Clay,534555
2022,5053,l949,,Belgrade,250,Serbia,92,,6194,28,Clay,534555
2022,410,l949,,ATP Masters 1000 Monte-Carlo,1000,Monaco,91,,6320,56,Clay,5415410
2022,360,l949,,Marrakech,250,Morocco,87,,5827,32,Clay,534555
2022,403,l949,,ATP Masters 1000 Miami,1000,"FL, U.S.A.",86,,30130,96,Hard,8584055
2022,404,l949,,ATP Masters 1000 Indian Wells,1000,"CA, U.S.A.",87,,18200,96,Hard,8584055
2022,9730,l949,,G1 SUI vs LIB Round 1,DC,Switzerland,89,,0,4,Hard,0
2022,495,l949,,Dubai,500,U.A.E.,86,,6270,32,Hard,2794840
2022,496,l949,,Marseille,250,France,84,,7239,28,Hard,545200
2022,407,l949,,Rotterdam,500,Netherlands,85,,16186,32,Hard,1208315
2022,375,l949,,Montpellier,250,France,86,,1394,28,Hard,427645
2022,6239,l949,,Quimper,CH,France,91,,510,32,Hard,45730
2022,580,l949,,Australian Open,GS,Australia,91,,74201,128,Hard,33784200
2022,9665,l949,,Melbourne,250,Australia,98,,8890,28,Hard,521000
2022,444,m0ci,,Bratislava 2,CH,Slovakia,192,,5376,32,Hard,67960
2022,6204,m0ci,,Ortisei,CH,Italy,176,,444,32,Hard,45730
2022,7909,m0ci,,Alicante,CH,Spain,185,,2112,32,Hard,45730
2022,784,m0ci,,Seville,CH,Spain,185,,1840,32,Clay,67960
2022,2793,m0ci,,Toulouse,CH,France,185,,450,32,Clay,45730
2022,1607,m0ci,,Banja Luka,CH,Bosnia & Herzegovina,239,,6214,32,Clay,45730
2022,9540,m0ci,,San Marino,CH,San Marino,248,,1883,32,Clay,67960
2022,6795,m0ci,,Liberec,CH,Czech Republic,251,,746,32,Clay,45730
2022,3945,m0ci,,San Benedetto Del Tronto,CH,Italy,255,,746,32,Clay,45730
2022,472,m0ci,,Pozoblanco,CH,Spain,255,,454,32,Hard,45730
2022,3463,m0ci,,Milan,CH,Italy,297,,2266,32,Clay,45730
2022,9003,m0ci,,Bratislava,CH,Slovakia,329,,1179,32,Clay,67960
2022,558,m0ci,,Prostejov,CH,Czech Republic,335,,1567,32,Clay,90280
2022,9500,m0ci,,Zagreb,CH,Croatia,333,,474,32,Clay,45730
2022,9697,m0ci,,Mauthausen,CH,Austria,335,,440,32,Clay,90280
2022,9687,m0ci,,Madrid,CH,Spain,324,,225,32,Clay,45730
2022,9475,m0ci,,Oeiras 2,CH,Portugal,337,,806,32,Clay,45730
2022,1796,m0ci,,St. Brieuc,CH,France,388,,494,32,Hard,45730
2022,8197,m0ci,,M25 Loule,FU,Portugal,364,,3600,32,Hard,25000
2022,8177,m0ci,,M25 Sharm ElSheikh,FU,Egypt,372,,730,32,Hard,25000
2022,9816,m0ci,,M25 Vilnius,FU,Lithuania,372,,430,32,Hard,25000
2022,363,cg94,,Knoxville,CH,"TN, U.S.A.",183,,2510,32,Hard,53120
2022,6055,cg94,,Charlottesville,CH,"VA, U.S.A.",186,,520,32,Hard,53120
2022,7345,cg94,,Las Vegas,CH,"NV, USA",183,,520,32,Hard,53120
2022,7339,cg94,,Fairfield,CH,"CA, U.S.A.",184,,1460,32,Hard,53120
2022,1768,cg94,,Tiburon,CH,"CA, U.S.A.",188,,1460,32,Hard,53120
2022,2803,cg94,,Charleston,CH,"SC, U.S.A.",187,,520,32,Hard,53120
2022,8281,cg94,,Columbus 2,CH,"OH, U.S.A.",188,,860,32,Hard,53120
2022,560,cg94,,US Open,GS,"NY, U.S.A.",193,,80000,128,Hard,27915200
2022,2797,cg94,,Chicago,CH,"IL, U.S.A.",186,,520,32,Hard,53120
2022,586,cg94,,Lexington,CH,"KY, U.S.A.",203,,2510,32,Hard,53120
2022,7542,cg94,,Winnipeg,CH,Canada,230,,2510,32,Hard,53120
2022,2783,cg94,,Indianapolis,CH,"IN, U.S.A.",222,,520,32,Hard,53120
2022,2781,cg94,,"Rome, GA",CH,U.S.A.,207,,520,32,Hard,53120
2022,540,cg94,,Wimbledon,GS,Great Britain,206,,61370,128,Grass,18652000
2022,6757,cg94,,Blois,CH,France,209,,473,32,Clay,45730
2022,7740,cg94,,Nottingham,CH,Great Britain,190,,1415,32,Grass,134920
2022,558,cg94,,Prostejov,CH,Czech Republic,183,,1567,32,Clay,90280
2022,520,cg94,,Roland Garros,GS,France,183,,20834,128,Clay,21256800
2022,9697,cg94,,Mauthausen,CH,Austria,177,,1539,32,Clay,90280
2022,2151,cg94,,Rome 1,CH,Italy,173,,486,32,Clay,45730
2022,8388,cg94,,Split,CH,Croatia,175,,486,32,Clay,45730
2022,7494,cg94,,Barletta,CH,Italy,179,,794,32,Clay,45730
2022,7874,cg94,,Lille,CH,France,180,,729,32,Hard,67960
2022,9806,cg94,,Bengaluru 2,CH,India,155,,2510,32,Hard,53120
2022,7808,cg94,,Bengaluru,CH,India,161,,2510,32,Hard,53120
2022,891,cg94,,Pune,250,India,162,,1260,28,Hard,430530
2022,580,cg94,,Australian Open,GS,Australia,166,,38413,128,Hard,33784200
2022,7841,cg94,,Bendigo,CH,Australia,179,,4240,48,Hard,58320
2022,8310,v0am,,Helsinki,CH,Finland,182,,1139,32,Hard,67960
2022,9625,v0am,,Roanne,CH,France,195,,4241,32,Hard,90280
2022,854,v0am,,Bergamo,CH,Italy,265,,6167,32,Hard,45730
2022,7341,v0am,,Brest,CH,France,263,,1084,32,Hard,67960
2022,429,v0am,,Stockholm,250,Sweden,261,,1868,28,Hard,648130
2022,7793,v0am,,Ismaning,CH,Germany,258,,438,32,Carpet,45730
2022,6857,v0am,,Mouilleron le Captif,CH,France,273,,1809,32,Hard,67960
2022,2273,v0am,,Orleans,CH,France,251,,1279,32,Hard,134920
2022,4212,v0am,,G1 FIN vs NZL Round 1,DC,Finland,252,,0,4,Hard,0
2022,784,v0am,,Seville,CH,Spain,253,,657,32,Clay,67960
2022,3473,v0am,,Como,CH,Italy,253,,448,32,Clay,45730
2022,1607,v0am,,Banja Luka,CH,Bosnia & Herzegovina,249,,733,32,Clay,45730
2022,9540,v0am,,San Marino,CH,San Marino,245,,672,32,Clay,67960
2022,6795,v0am,,Liberec,CH,Czech Republic,272,,2208,32,Clay,45730
2022,2785,v0am,,Zug,CH,Switzerland,295,,2226,32,Clay,134920
2022,221,v0am,,Tampere,CH,Finland,272,,454,32,Clay,45730
2022,526,v0am,,Braunschweig,CH,Germany,283,,344,32,Clay,134920
2022,8994,v0am,,Mallorca,250,Spain,281,,2722,28,Grass,886500
2022,7740,v0am,,Nottingham,CH,Great Britain,306,,2337,32,Grass,134920
2022,7297,v0am,,Surbiton,CH,Great Britain,375,,6836,32,Grass,134920
2022,9849,v0am,,M15 Kouvola,FU,Finland,377,,1272,32,Hard,15000
2022,600,v0am,,Prague 2,CH,Czech Republic,368,,121,32,Clay,45730
2022,2151,v0am,,Rome 1,CH,Italy,371,,243,32,Clay,45730
2022,8388,v0am,,Split,CH,Croatia,371,,124,32,Clay,45730
2022,9516,v0am,,Lugano,CH,Switzerland,412,,802,32,Hard,45730
2022,9575,v0am,,Biel,CH,Switzerland,412,,807,32,Hard,45730
2022,8156,v0am,,M25 Trimbach,FU,Switzerland,410,,730,32,Carpet,25000
2022,9716,v0am,,FIN vs BEL DC Qualifier First Round,DC,Finland,405,,0,4,Hard,0
2022,9810,v0am,,Forli 5,CH,Italy,380,,115,32,Hard,45730
2022,7907,v0am,,M25 Shrewsbury,FU,Great Britain,358,,260,32,Hard,25000
2022,9816,v0am,,M25 Vilnius,FU,Lithuania,396,,2120,32,Hard,25000
2022,2829,mj98,,Temuco,CH,Chile,177,,1040,32,Hard,106240
2022,6055,mj98,,Charlottesville,CH,"VA, U.S.A.",175,,860,32,Hard,53120
2022,7345,mj98,,Las Vegas,CH,"NV, USA",175,,520,32,Hard,53120
2022,9573,mj98,,Ambato,CH,Ecuador,161,,1460,32,Clay,53120
2022,6307,mj98,,Campinas,CH,Brazil,157,,1460,32,Clay,53120
2022,2803,mj98,,Charleston,CH,"SC, U.S.A.",156,,860,32,Hard,53120
2022,9569,mj98,,San Diego,250,"CA, U.S.A.",151,,6565,28,Hard,612000
2022,7316,mj98,,Cary,CH,"NC, U.S.A.",127,,1460,32,Hard,53120
2022,560,mj98,,US Open,GS,"NY, U.S.A.",131,,33600,128,Hard,27915200
2022,7201,mj98,,Santo Domingo,CH,Dominican Republic,137,,4380,32,Clay,159360
2022,2787,mj98,,Lima,CH,Peru,138,,1460,32,Clay,53120
2022,2785,mj98,,Zug,CH,Switzerland,130,,1348,32,Clay,134920
2022,7389,mj98,,Bogota,CH,Colombia,160,,860,32,Clay,53120
2022,540,mj98,,Wimbledon,GS,Great Britain,160,,25466,128,Grass,18652000
2022,9814,mj98,,Cali,CH,Colombia,160,,7200,32,Clay,53120
2022,786,mj98,,Poznan,CH,Poland,166,,708,32,Clay,67960
2022,1204,mj98,,Troisdorf,CH,Germany,166,,479,32,Clay,45730
